number,Act_speed
1686,12501.52588
1687,12500.72479
1688,12499.86649
1689,12501.75476
1690,12499.00818
1691,12500.09537
1692,12501.46866
1693,12498.95096
1694,12502.26974
1695,12499.12262
1696,12501.41144
1697,12501.35422
1698,12499.0654
1699,12499.12262
1700,12498.83652
1701,12499.69482
1702,12499.86649
1703,12498.72208
1704,12498.09265
1705,12501.5831
1706,12501.01089
1707,12501.5831
1708,12501.23978
1709,12498.09265
1710,12501.297
1711,12501.297
1712,12499.3515
1713,12502.26974
1714,12498.95096
1715,12501.41144
1716,12501.12534
1717,12502.1553
1718,12501.98364
1719,12501.06812
1720,12498.95096
1721,12498.7793
1722,12499.52316
1723,12499.69482
1724,12502.1553
1725,12499.46594
1726,13427.35291
1727,14895.51544
1728,14998.74115
1729,14998.68393
1730,14998.74115
1731,14999.14169
1732,14998.91281
1733,14999.02725
1734,14999.48502
1735,14998.45505
1736,14999.14169
1737,14999.08447
1738,14998.97003
1739,14998.68393
1740,14998.34061
1741,14999.19891
1742,14998.74115
1743,14998.91281
1744,14999.02725
1745,14998.62671
1746,14998.51227
1747,14998.97003
1748,14998.74115
1749,14998.68393
1750,14998.85559
1751,14998.74115
1752,14998.97003
1753,14998.68393
1754,14999.19891
1755,14999.02725
1756,14999.14169
1757,14999.14169
1758,14998.79837
1759,14998.97003
1760,14999.54224
1761,14999.02725
1762,14999.25613
1763,14998.97003
1764,14998.79837
1765,14999.08447
1766,14998.74115
1767,14998.97003
1768,14998.74115
1769,14998.16895
1770,14998.68393
1771,14999.25613
1772,14999.08447
1773,15749.24469
1774,17286.47232
1775,17498.47412
1776,17499.61853
1777,17500.76294
1778,17497.90192
1779,17501.04904
1780,17500.59128
1781,17501.56403
1782,17501.44958
1783,17499.04633
1784,17499.79019
1785,17501.04904
1786,17500.53406
1787,17499.67575
1788,17498.64578
1789,17497.95914
1790,17500.59128
1791,17498.703
1792,17501.10626
1793,17500.24796
1794,17498.53134
1795,17500.87738
1796,17500.19073
1797,17499.90463
1798,17501.56403
1799,17498.64578
1800,17499.10355
1801,17500.24796
1802,17499.10355
1803,17500.59128
1804,17499.16077
1805,17499.33243
1806,17501.2207
1807,17498.30246
1808,17501.27792
1809,17498.30246
1810,17500.6485
1811,17501.04904
1812,17498.47412
1813,17501.2207
1814,17498.703
1815,17498.703
1816,17528.17154
1817,18724.30801
1818,20001.8692
1819,19999.75204
1820,20000.26703
1821,20001.98364
1822,19999.29428
1823,20001.5831
1824,19999.58038
1825,19999.98093
1826,20001.35422
1827,19999.98093
1828,19999.6376
1829,19999.6376
1830,19999.80927
1831,20000.03815
1832,19999.58038
1833,20001.8692
1834,20002.09808
1835,20000.55313
1836,19999.69482
1837,19999.17984
1838,19999.86649
1839,19999.40872
1840,19999.46594
1841,20001.69754
1842,19999.92371
1843,19999.0654
1844,19999.58038
1845,19999.52316
1846,20001.5831
1847,20002.1553
1848,19999.98093
1849,19999.69482
1850,20001.64032
1851,19998.72208
1852,19999.00818
1853,20001.12534
1854,20000.09537
1855,19999.17984
1856,19999.29428
1857,20001.69754
1858,20000.43869
1859,20001.35422
1860,20658.87451
1861,22153.98788
1862,22500.68665
1863,22500.5722
1864,22500.74387
1865,22498.0545
1866,22498.45505
1867,22500.97275
1868,22498.97003
1869,22498.28339
1870,22499.14169
1871,22498.39783
1872,22498.39783
1873,22498.79837
1874,22498.97003
1875,22498.28339
1876,22500.74387
1877,22501.25885
1878,22498.16895
1879,22500.5722
1880,22500.51498
1881,22498.68393
1882,22498.74115
1883,22498.74115
1884,22499.02725
1885,22498.85559
1886,22501.08719
1887,22498.45505
1888,22498.79837
1889,22498.62671
1890,22500.5722
1891,22500.97275
1892,22501.02997
1893,22500.97275
1894,22499.08447
1895,22499.14169
1896,22499.4278
1897,22500.45776
1898,22500.34332
1899,22500.51498
1900,22500.62943
1901,22498.74115
1902,22501.31607
1903,22498.45505
1904,22498.68393
1905,22796.68808
1906,23708.7822
1907,24781.0936
1908,25000.47684
1909,24999.10355
1910,24999.38965
1911,24999.38965
1912,25000.3624
1913,24999.10355
1914,25000.07629
1915,25000.07629
1916,24998.93188
1917,25000.53406
1918,25000.41962
1919,24999.16077
1920,24999.27521
1921,25000.9346
1922,25000.82016
1923,25000.24796
1924,24999.33243
1925,25000.19073
1926,25000.19073
1927,25000.47684
1928,24998.58856
1929,25000.13351
1930,25000.82016
1931,24999.90463
1932,24999.21799
1933,25000.82016
1934,25000.07629
1935,25000.87738
1936,25000.30518
1937,25000.01907
1938,24999.84741
1939,24999.38965
1940,25000.82016
1941,24998.98911
1942,25000.13351
1943,24999.56131
1944,25001.04904
1945,25000.70572
1946,25000.76294
1947,25000.30518
1948,24999.38965
1949,24999.61853
1950,25000.30518
1951,24999.21799
1952,25000.59128
1953,25000.6485
1954,25000.30518
1955,25000.59128
1956,25000.76294
1957,25000.19073
1958,24999.10355
1959,24999.10355
1960,25000.99182
1961,25000.76294
1962,25000.53406
1963,25000.76294
1964,25000.30518
1965,24999.16077
1966,25000.30518
1967,25000.53406
1968,25000.01907
1969,24999.21799
1970,24999.50409
1971,25000.9346
1972,24255.98145
1973,23188.591
1974,22099.68567
1975,20964.88953
1976,19755.87845
1977,17176.4946
1978,15748.27194
1979,14187.46948
1980,11911.64017
1981,9460.029602
1982,5364.074707
1983,1644.916534
1984,0
1985,0
1986,0
1987,0
1988,0
1989,2499.732971
1990,2499.847412
1991,2499.961853
1992,2499.790192
1993,2499.790192
1994,2500.076294
1995,2499.904633
1996,2499.790192
1997,2499.732971
1998,2499.847412
1999,2499.732971
2000,2500.419617
2001,2499.675751
2002,2500.534058
2003,2499.790192
2004,2499.61853
2005,2500.705719
2006,2499.790192
2007,2499.790192
2008,2499.961853
2009,2499.61853
2010,2499.61853
2011,2499.732971
2012,2499.904633
2013,2499.56131
2014,2499.961853
2015,2499.904633
2016,2499.790192
2017,2499.847412
2018,2500.076294
2019,2499.847412
2020,2499.961853
2021,2500.019073
2022,2500.190735
2023,2499.675751
2024,2500.419617
2025,2499.790192
2026,2499.675751
2027,2499.904633
2028,2499.847412
2029,2499.790192
2030,2499.56131
2031,2500.591278
2032,2499.732971
2033,2499.675751
2034,2499.732971
2035,3770.656586
2036,4999.809265
2037,4999.637604
2038,5000.209808
2039,4999.809265
2040,4999.923706
2041,5000.209808
2042,5000.267029
2043,5000.209808
2044,4999.923706
2045,4999.752045
2046,4999.752045
2047,5000.610352
2048,5000.553131
2049,5000.724792
2050,4999.694824
2051,5000.839233
2052,5000.724792
2053,4999.580383
2054,5000.095367
2055,5000.038147
2056,5000.610352
2057,4999.637604
2058,4999.980927
2059,5000.267029
2060,4999.637604
2061,4999.809265
2062,5000.038147
2063,4999.752045
2064,4999.752045
2065,4999.980927
2066,4999.694824
2067,5000.152588
2068,4999.694824
2069,4999.866486
2070,5000.43869
2071,4999.465942
2072,4999.351501
2073,4999.866486
2074,5000.839233
2075,4999.923706
2076,4999.980927
2077,5001.010895
2078,4999.866486
2079,4999.637604
2080,5001.068115
2081,6895.637512
2082,7501.544952
2083,7499.141693
2084,7498.855591
2085,7499.084473
2086,7499.027252
2087,7499.027252
2088,7499.141693
2089,7498.970032
2090,7498.970032
2091,7501.544952
2092,7498.970032
2093,7498.970032
2094,7498.74115
2095,7501.430511
2096,7499.027252
2097,7501.316071
2098,7501.373291
2099,7499.027252
2100,7501.316071
2101,7501.25885
2102,7501.20163
2103,7501.144409
2104,7501.487732
2105,7501.25885
2106,7498.855591
2107,7498.970032
2108,7501.430511
2109,7501.316071
2110,7498.970032
2111,7498.79837
2112,7498.683929
2113,7498.912811
2114,7498.970032
2115,7499.027252
2116,7501.430511
2117,7501.373291
2118,7498.79837
2119,7498.74115
2120,7498.970032
2121,7498.855591
2122,7498.74115
2123,7501.602173
2124,10002.82288
2125,9998.703003
2126,10000.3624
2127,9998.474121
2128,10000.41962
2129,10000.82016
2130,9998.588562
2131,9998.245239
2132,10001.16348
2133,10000.13351
2134,10001.2207
2135,10000.24796
2136,9998.645782
2137,10000.13351
2138,10000.87738
2139,9998.416901
2140,10001.04904
2141,10000.24796
2142,10001.16348
2143,9998.531342
2144,9998.531342
2145,10001.04904
2146,10000.99182
2147,9998.588562
2148,10000.41962
2149,10001.04904
2150,9998.416901
2151,10000.13351
2152,9998.645782
2153,10000.6485
2154,9998.645782
2155,10000.70572
2156,10000.6485
2157,10000.9346
2158,10001.04904
2159,9998.645782
2160,10000.3624
2161,10000.9346
2162,10001.16348
2163,9998.703003
2164,10000.3624
2165,10001.39236
2166,9998.874664
2167,9998.760223
2168,9998.931885
2169,4301.03302
2170,-2.403259277
2171,0
2172,0
2173,0
2174,0
2175,3689.289093
2176,6662.521362
2177,9187.316895
2178,11469.38324
2179,12498.26431
2180,12501.8692
2181,12500.20981
2182,12498.09265
2183,12501.5831
2184,12500.38147
2185,12499.92371
2186,12500.15259
2187,12501.8692
2188,12498.20709
2189,12501.46866
2190,12500.55313
2191,12498.72208
2192,12500.03815
2193,12499.86649
2194,12502.38419
2195,12498.20709
2196,12501.64032
2197,12501.69754
2198,12498.72208
2199,12501.52588
2200,12501.5831
2201,12499.98093
2202,12499.98093
2203,12502.32697
2204,12499.0654
2205,12500.49591
2206,12498.20709
2207,12499.80927
2208,12500.43869
2209,12501.81198
2210,12500.38147
2211,12498.89374
2212,12501.18256
2213,12499.98093
2214,12499.69482
2215,12501.64032
2216,12499.80927
2217,14833.3168
2218,14999.25613
2219,14999.25613
2220,14999.59946
2221,14999.48502
2222,14999.19891
2223,14999.54224
2224,14999.59946
2225,14999.31335
2226,14999.7139
2227,14999.65668
2228,14999.25613
2229,14999.08447
2230,14999.08447
2231,14999.48502
2232,14999.4278
2233,14999.02725
2234,14999.08447
2235,14999.14169
2236,14998.91281
2237,14999.25613
2238,14999.65668
2239,14999.31335
2240,14999.02725
2241,14998.74115
2242,14999.19891
2243,14999.19891
2244,14999.7139
2245,14999.25613
2246,14998.97003
2247,14998.79837
2248,14999.48502
2249,14999.25613
2250,14999.02725
2251,14999.54224
2252,14999.37057
2253,14999.4278
2254,14998.74115
2255,14999.19891
2256,14999.37057
2257,14998.91281
2258,14999.31335
2259,14999.19891
2260,14999.25613
2261,14999.4278
2262,16926.72729
2263,17500.87738
2264,17500.30518
2265,17500.70572
2266,17498.76022
2267,17501.73569
2268,17498.4169
2269,17500.59128
2270,17500.99182
2271,17498.1308
2272,17499.61853
2273,17498.81744
2274,17500.99182
2275,17499.21799
2276,17498.81744
2277,17501.79291
2278,17498.64578
2279,17501.96457
2280,17498.58856
2281,17497.8447
2282,17500.01907
2283,17498.35968
2284,17500.53406
2285,17498.4169
2286,17498.4169
2287,17499.04633
2288,17498.64578
2289,17499.73297
2290,17498.98911
2291,17501.44958
2292,17498.87466
2293,17497.8447
2294,17501.33514
2295,17498.98911
2296,17498.4169
2297,17497.95914
2298,17499.21799
2299,17499.73297
2300,17498.81744
2301,17500.82016
2302,17497.67303
2303,17499.44687
2304,17918.12897
2305,19381.59943
2306,19999.46594
2307,19999.86649
2308,20002.26974
2309,20001.35422
2310,20000.03815
2311,19999.46594
2312,20001.92642
2313,19999.75204
2314,20002.26974
2315,19999.75204
2316,19999.58038
2317,20001.64032
2318,19999.46594
2319,19999.52316
2320,19999.40872
2321,20002.04086
2322,19999.52316
2323,19999.98093
2324,20001.69754
2325,19999.52316
2326,20002.04086
2327,19999.52316
2328,19999.3515
2329,20001.06812
2330,19999.69482
2331,19999.40872
2332,19999.17984
2333,20001.46866
2334,19999.46594
2335,19999.80927
2336,19998.95096
2337,19999.52316
2338,19999.98093
2339,19999.6376
2340,19999.17984
2341,19999.58038
2342,20002.1553
2343,20000.09537
2344,19999.75204
2345,20001.64032
2346,19999.80927
2347,19999.46594
2348,19999.29428
2349,19999.69482
2350,20299.53003
2351,21486.79733
2352,22501.25885
2353,22501.20163
2354,22500.5722
2355,22501.14441
2356,22500.74387
2357,22500.80109
2358,22498.62671
2359,22500.85831
2360,22501.02997
2361,22498.56949
2362,22498.62671
2363,22500.85831
2364,22500.74387
2365,22500.68665
2366,22500.74387
2367,22500.80109
2368,22500.74387
2369,22498.28339
2370,22498.28339
2371,22500.80109
2372,22500.51498
2373,22501.20163
2374,22498.28339
2375,22500.51498
2376,22498.22617
2377,22498.79837
2378,22501.08719
2379,22500.40054
2380,22501.25885
2381,22498.56949
2382,22498.11172
2383,22498.74115
2384,22500.97275
2385,22500.74387
2386,22498.68393
2387,22500.34332
2388,22498.62671
2389,22498.34061
2390,22498.39783
2391,22500.5722
2392,22501.83105
2393,22498.16895
2394,22501.08719
2395,22500.80109
2396,23165.58838
2397,24041.97693
2398,24896.6217
2399,25000.41962
2400,25000.6485
2401,25000.13351
2402,24999.79019
2403,25000.07629
2404,24999.38965
2405,25000.76294
2406,25000.24796
2407,24999.44687
2408,24999.61853
2409,25000.87738
2410,24999.90463
2411,24999.27521
2412,24999.73297
2413,25000.9346
2414,25000.53406
2415,25000.59128
2416,24999.27521
2417,25000.30518
2418,25000.47684
2419,25000.24796
2420,24999.33243
2421,25000.70572
2422,25000.47684
2423,24998.87466
2424,25000.87738
2425,25000.41962
2426,25000.76294
2427,24999.27521
2428,25000.87738
2429,25001.04904
2430,25000.47684
2431,24999.10355
2432,25000.07629
2433,25000.30518
2434,25000.59128
2435,25000.24796
2436,25000.41962
2437,25000.41962
2438,25000.3624
2439,24999.50409
2440,25000.07629
2441,24999.33243
2442,25000.53406
2443,25000.13351
2444,25000.70572
2445,24999.90463
2446,25000.3624
2447,24999.10355
2448,24999.67575
2449,24999.56131
2450,25000.07629
2451,25000.53406
2452,24999.27521
2453,24999.44687
2454,24999.90463
2455,25000.13351
2456,24999.90463
2457,24999.21799
2458,25000.41962
2459,25000.13351
2460,24999.38965
2461,24361.32431
2462,22783.29849
2463,21679.34418
2464,20525.55084
2465,19321.06018
2466,18148.9563
2467,16200.82855
2468,14432.08694
2469,12721.08078
2470,10758.76236
2471,6877.670288
2472,3284.740448
2473,0
2474,0
2475,0
2476,0
2477,0
2478,360.0883484
2479,2500.476837
2480,2500.476837
2481,2499.790192
2482,2500.534058
2483,2500.534058
2484,2499.904633
2485,2500.648499
2486,2500.247955
2487,2500.648499
2488,2500.648499
2489,2500.019073
2490,2500.019073
2491,2500.591278
2492,2500.190735
2493,2500.133514
2494,2500.133514
2495,2500.076294
2496,2500.190735
2497,2500.133514
2498,2499.961853
2499,2500.190735
2500,2499.961853
2501,2500.476837
2502,2500.190735
2503,2499.961853
2504,2500.82016
2505,2500.190735
2506,2499.847412
2507,2499.732971
2508,2500.476837
2509,2500.019073
2510,2500.019073
2511,2499.904633
2512,2500.87738
2513,2500.648499
2514,2500.247955
2515,2500.362396
2516,2500.305176
2517,2500.133514
2518,2500.133514
2519,2500.705719
2520,2500.190735
2521,2500.076294
2522,2500.076294
2523,2500.133514
2524,3198.280334
2525,4999.809265
2526,5000.152588
2527,4999.580383
2528,4999.637604
2529,4999.637604
2530,4999.809265
2531,4999.809265
2532,4999.866486
2533,5000.324249
2534,4999.580383
2535,4999.523163
2536,5000.43869
2537,5000.267029
2538,4999.694824
2539,4999.580383
2540,4999.809265
2541,5000.095367
2542,4999.923706
2543,4999.637604
2544,5000.038147
2545,4999.923706
2546,4999.866486
2547,5000.152588
2548,4999.980927
2549,4999.752045
2550,4999.980927
2551,5000.095367
2552,4999.923706
2553,4999.752045
2554,5000.152588
2555,4999.809265
2556,4999.866486
2557,4999.923706
2558,5000.209808
2559,4999.809265
2560,4999.752045
2561,4999.694824
2562,4999.866486
2563,4999.923706
2564,5000.209808
2565,5000.43869
2566,4999.980927
2567,4999.980927
2568,5000.095367
2569,4999.866486
2570,5000.038147
2571,4999.923706
2572,7499.027252
2573,7498.683929
2574,7501.430511
2575,7501.029968
2576,7501.029968
2577,7500.858307
2578,7500.858307
2579,7500.686646
2580,7501.029968
2581,7501.25885
2582,7501.430511
2583,7501.659393
2584,7498.626709
2585,7498.74115
2586,7498.455048
2587,7500.972748
2588,7500.972748
2589,7501.25885
2590,7501.602173
2591,7501.544952
2592,7498.855591
2593,7501.659393
2594,7498.855591
2595,7498.912811
2596,7498.74115
2597,7498.912811
2598,7498.970032
2599,7501.20163
2600,7498.855591
2601,7499.027252
2602,7501.602173
2603,7501.25885
2604,7501.144409
2605,7501.087189
2606,7500.915527
2607,7498.970032
2608,7498.74115
